
APERTIUM: comte	PAR: alcalde__n	FORMS: NCFP000 comtesses NCFS000 comtessa NCMP000 comtes NCMS000 comte
   OTHER: comte	PAR: abric__n	FORMS: NCMP000 comtes NCMS000 comte

APERTIUM: concubí	PAR: alacant/í__n	FORMS: NCFP000 concubines NCFS000 concubina NCMP000 concubins NCMS000 concubí
   OTHER: concubí	PAR: boc/í__n	FORMS: NCMP000 concubins NCMS000 concubí

APERTIUM: concunyat	PAR: advoca/t__n	FORMS: NCFP000 concunyades NCFS000 concunyada NCMP000 concunyats NCMS000 concunyat
   OTHER: concunyat	PAR: abric__n	FORMS: NCMP000 concunyats NCMS000 concunyat

APERTIUM: consonant	PAR: accessibilitat__n	FORMS: NCFP000 consonants NCFS000 consonant
   OTHER: consonant	PAR: acompanyant__n	FORMS: NCCP000 consonants NCCS000 consonant

APERTIUM: contenidor	PAR: senyor__n	FORMS: NCFP000 contenidores NCFS000 contenidora NCMP000 contenidors NCMS000 contenidor
   OTHER: contenidor	PAR: abric__n	FORMS: NCMP000 contenidors NCMS000 contenidor

APERTIUM: contestador	PAR: senyor__n	FORMS: NCFP000 contestadores NCFS000 contestadora NCMP000 contestadors NCMS000 contestador
   OTHER: contestador	PAR: abric__n	FORMS: NCMP000 contestadors NCMS000 contestador

APERTIUM: contra	PAR: abell/a__n	FORMS: NCFP000 contres NCFS000 contra
   OTHER: contra	PAR: accionist/a__n	FORMS: NCCP000 contres NCCS000 contra

APERTIUM: contracorrent	PAR: atletisme__n	FORMS: NCMS000 contracorrent
   OTHER: contracorrent	PAR: abric__n	FORMS: NCMP000 contracorrents NCMS000 contracorrent

APERTIUM: contrareforma	PAR: abell/a__n	FORMS: NCFP000 contrareformes NCFS000 contrareforma
   OTHER: contrareforma	PAR: BBC__n	FORMS: NCFS000 contrareforma
   OTHER: contrareforma	PAR: bas/a__n	FORMS: NCFS000 contrareforma
   OTHER: contrareforma	PAR: pols__n	FORMS: NCFS000 contrareforma
   OTHER: contrareforma	PAR: q__n	FORMS: NCFS000 contrareforma

APERTIUM: convertidor	PAR: abric__n	FORMS: NCMP000 convertidors NCMS000 convertidor
   OTHER: convertidor	PAR: senyor__n	FORMS: NCFP000 convertidores NCFS000 convertidora NCMP000 convertidors NCMS000 convertidor

APERTIUM: copilot	PAR: abric__n	FORMS: NCMP000 copilots NCMS000 copilot
   OTHER: copilot	PAR: acompanyant__n	FORMS: NCCP000 copilots NCCS000 copilot

APERTIUM: copropietari	PAR: adjudicat/ari__n	FORMS: NCFP000 copropietàries NCFS000 copropietària NCMP000 copropietaris NCMS000 copropietari
   OTHER: copropietari	PAR: abric__n	FORMS: NCMP000 copropietaris NCMS000 copropietari

APERTIUM: copríncep	PAR: pr/íncep__n	FORMS: NCFP000 coprinceses NCFS000 coprincesa NCMP000 coprínceps NCMS000 copríncep
   OTHER: copríncep	PAR: abric__n	FORMS: NCMP000 coprínceps NCMS000 copríncep

APERTIUM: coral	PAR: accessibilitat__n	FORMS: NCFP000 corals NCFS000 coral
   OTHER: coral	PAR: acompanyant__n	FORMS: NCCP000 corals NCCS000 coral

APERTIUM: corneta	PAR: abell/a__n	FORMS: NCFP000 cornetes NCFS000 corneta
   OTHER: corneta	PAR: accionist/a__n	FORMS: NCCP000 cornetes NCCS000 corneta

APERTIUM: coronel	PAR: acompanyant__n	FORMS: NCCP000 coronels NCCS000 coronel
   OTHER: coronel	PAR: abric__n	FORMS: NCMP000 coronels NCMS000 coronel

APERTIUM: corregidor	PAR: senyor__n	FORMS: NCFP000 corregidores NCFS000 corregidora NCMP000 corregidors NCMS000 corregidor
   OTHER: corregidor	PAR: abric__n	FORMS: NCMP000 corregidors NCMS000 corregidor

APERTIUM: cors	PAR: as__n	FORMS: NCMP000 corsos NCMS000 cors
   OTHER: cors	PAR: pres__n	FORMS: NCFP000 corses NCFS000 corsa NCMP000 corsos NCMS000 cors

APERTIUM: cortesà	PAR: americ/à__n	FORMS: NCFP000 cortesanes NCFS000 cortesana NCMP000 cortesans NCMS000 cortesà
   OTHER: cortesà	PAR: bacall/à__n	FORMS: NCMP000 cortesans NCMS000 cortesà

APERTIUM: cosmètic	PAR: asiàti/c__n	FORMS: NCFP000 cosmètiques NCFS000 cosmètica NCMP000 cosmètics NCMS000 cosmètic
   OTHER: cosmètic	PAR: abric__n	FORMS: NCMP000 cosmètics NCMS000 cosmètic

APERTIUM: cotó-en-pèl	PAR: atletisme__n	FORMS: NCMS000 cotó-en-pèl
   OTHER: cotó-en-pèl	PAR: abric__n	FORMS: NCMP000 cotó-en-pèls NCMS000 cotó-en-pèl

APERTIUM: cremallera	PAR: abell/a__n	FORMS: NCFP000 cremalleres NCFS000 cremallera
   OTHER: cremallera	PAR: accionist/a__n	FORMS: NCCP000 cremalleres NCCS000 cremallera

APERTIUM: crepè	PAR: abric__n	FORMS: NCMP000 crepès NCMS000 crepè
   OTHER: crepè	PAR: caf/è__n	FORMS: NCMP000 crepès NCMP000 crepés NCMS000 crepè NCMS000 crepé

APERTIUM: cul-de-sac	PAR: cul/-de-sac__n	FORMS: NCMP000 culs-de-sac NCMS000 cul-de-sac
   OTHER: cul-de-sac	PAR: abric__n	FORMS: NCMP000 cul-de-sacs NCMS000 cul-de-sac

APERTIUM: cunyat	PAR: advoca/t__n	FORMS: NCFP000 cunyades NCFS000 cunyada NCMP000 cunyats NCMS000 cunyat
   OTHER: cunyat	PAR: abric__n	FORMS: NCMP000 cunyats NCMS000 cunyat

APERTIUM: cupè	PAR: abric__n	FORMS: NCMP000 cupès NCMS000 cupè
   OTHER: cupè	PAR: caf/è__n	FORMS: NCMP000 cupès NCMP000 cupés NCMS000 cupè NCMS000 cupé

APERTIUM: càmera	PAR: abell/a__n	FORMS: NCFP000 càmeres NCFS000 càmera
   OTHER: càmera	PAR: accionist/a__n	FORMS: NCCP000 càmeres NCCS000 càmera

APERTIUM: càntabre	PAR: addict/e__n	FORMS: NCCP000 càntabres NCFS000 càntabra NCMS000 càntabre
   OTHER: càntabre	PAR: abric__n	FORMS: NCMP000 càntabres NCMS000 càntabre

APERTIUM: decasíl·lab	PAR: abric__n	FORMS: NCMP000 decasíl·labs NCMS000 decasíl·lab
   OTHER: decasíl·lab	PAR: BBVA__n	FORMS: NCMS000 decasíl·lab
   OTHER: decasíl·lab	PAR: atletisme__n	FORMS: NCMS000 decasíl·lab

APERTIUM: defensa	PAR: abell/a__n	FORMS: NCFP000 defenses NCFS000 defensa
   OTHER: defensa	PAR: accionist/a__n	FORMS: NCCP000 defenses NCCS000 defensa

APERTIUM: delfí	PAR: alacant/í__n	FORMS: NCFP000 delfines NCFS000 delfina NCMP000 delfins NCMS000 delfí
   OTHER: delfí	PAR: boc/í__n	FORMS: NCMP000 delfins NCMS000 delfí

APERTIUM: delimitador	PAR: abric__n	FORMS: NCMP000 delimitadors NCMS000 delimitador
   OTHER: delimitador	PAR: senyor__n	FORMS: NCFP000 delimitadores NCFS000 delimitadora NCMP000 delimitadors NCMS000 delimitador

APERTIUM: delta	PAR: abell/a__n	FORMS: NCFP000 deltes NCFS000 delta
   OTHER: delta	PAR: accionist/a__n	FORMS: NCCP000 deltes NCCS000 delta

APERTIUM: deltoide	PAR: abric__n	FORMS: NCMP000 deltoides NCMS000 deltoide
   OTHER: deltoide	PAR: acompanyant__n	FORMS: NCCP000 deltoides NCCS000 deltoide

APERTIUM: depredador	PAR: abric__n	FORMS: NCMP000 depredadors NCMS000 depredador
   OTHER: depredador	PAR: senyor__n	FORMS: NCFP000 depredadores NCFS000 depredadora NCMP000 depredadors NCMS000 depredador

APERTIUM: descodificador	PAR: senyor__n	FORMS: NCFP000 descodificadores NCFS000 descodificadora NCMP000 descodificadors NCMS000 descodificador
   OTHER: descodificador	PAR: abric__n	FORMS: NCMP000 descodificadors NCMS000 descodificador

APERTIUM: desembors	PAR: as__n	FORMS: NCMP000 desemborsos NCMS000 desembors
   OTHER: desembors	PAR: IRPF__n	FORMS: NCMN000 desembors
   OTHER: desembors	PAR: campus__n	FORMS: NCMN000 desembors

APERTIUM: desertor	PAR: senyor__n	FORMS: NCFP000 desertores NCFS000 desertora NCMP000 desertors NCMS000 desertor
   OTHER: desertor	PAR: abric__n	FORMS: NCMP000 desertors NCMS000 desertor

APERTIUM: destil·lat	PAR: advoca/t__n	FORMS: NCFP000 destil·lades NCFS000 destil·lada NCMP000 destil·lats NCMS000 destil·lat
   OTHER: destil·lat	PAR: abric__n	FORMS: NCMP000 destil·lats NCMS000 destil·lat

APERTIUM: detector	PAR: senyor__n	FORMS: NCFP000 detectores NCFS000 detectora NCMP000 detectors NCMS000 detector
   OTHER: detector	PAR: abric__n	FORMS: NCMP000 detectors NCMS000 detector

APERTIUM: deu	PAR: accessibilitat__n	FORMS: NCFP000 deus NCFS000 deu
   OTHER: deu	PAR: ATS__n	FORMS: NCCN000 deu
   OTHER: deu	PAR: guardaespatlles__n	FORMS: NCCN000 deu

APERTIUM: diable	PAR: alcalde__n	FORMS: NCFP000 diablesses NCFS000 diablessa NCMP000 diables NCMS000 diable
   OTHER: diable	PAR: abric__n	FORMS: NCMP000 diables NCMS000 diable

APERTIUM: diferencial	PAR: abric__n	FORMS: NCMP000 diferencials NCMS000 diferencial
   OTHER: diferencial	PAR: acompanyant__n	FORMS: NCCP000 diferencials NCCS000 diferencial

APERTIUM: dinasta	PAR: carism/a__n	FORMS: NCMP000 dinastes NCMS000 dinasta
   OTHER: dinasta	PAR: accionist/a__n	FORMS: NCCP000 dinastes NCCS000 dinasta

APERTIUM: divisor	PAR: senyor__n	FORMS: NCFP000 divisores NCFS000 divisora NCMP000 divisors NCMS000 divisor
   OTHER: divisor	PAR: abric__n	FORMS: NCMP000 divisors NCMS000 divisor

APERTIUM: divo	PAR: abric__n	FORMS: NCMP000 divos NCMS000 divo
   OTHER: divo	PAR: gitan/o__n	FORMS: NCFP000 dives NCFS000 diva NCMP000 divos NCMS000 divo

APERTIUM: diàstole	PAR: abric__n	FORMS: NCMP000 diàstoles NCMS000 diàstole
   OTHER: diàstole	PAR: accessibilitat__n	FORMS: NCFP000 diàstoles NCFS000 diàstole

APERTIUM: DNI	PAR: BBVA__n	FORMS: NCMS000 DNI
   OTHER: DNI	PAR: IRPF__n	FORMS: NCMN000 DNI
   OTHER: DNI	PAR: campus__n	FORMS: NCMN000 DNI

APERTIUM: doble	PAR: abric__n	FORMS: NCMP000 dobles NCMS000 doble
   OTHER: doble	PAR: acompanyant__n	FORMS: NCCP000 dobles NCCS000 doble

APERTIUM: dolor	PAR: abric__n	FORMS: NCMP000 dolors NCMS000 dolor
   OTHER: dolor	PAR: acompanyant__n	FORMS: NCCP000 dolors NCCS000 dolor

APERTIUM: dominicà	PAR: americ/à__n	FORMS: NCFP000 dominicanes NCFS000 dominicana NCMP000 dominicans NCMS000 dominicà
   OTHER: dominicà	PAR: bacall/à__n	FORMS: NCMP000 dominicans NCMS000 dominicà

APERTIUM: donatari	PAR: adjudicat/ari__n	FORMS: NCFP000 donatàries NCFS000 donatària NCMP000 donataris NCMS000 donatari
   OTHER: donatari	PAR: abric__n	FORMS: NCMP000 donataris NCMS000 donatari

APERTIUM: dors	PAR: abast__n	FORMS: NCMP000 dorsos NCMP000 dorss NCMS000 dors
   OTHER: dors	PAR: as__n	FORMS: NCMP000 dorsos NCMS000 dors

APERTIUM: dretà	PAR: americ/à__n	FORMS: NCFP000 dretanes NCFS000 dretana NCMP000 dretans NCMS000 dretà
   OTHER: dretà	PAR: bacall/à__n	FORMS: NCMP000 dretans NCMS000 dretà

APERTIUM: duc	PAR: du/c__n	FORMS: NCFP000 duquesses NCFS000 duquessa NCMP000 ducs NCMS000 duc
   OTHER: duc	PAR: abric__n	FORMS: NCMP000 ducs NCMS000 duc

APERTIUM: déu	PAR: d/éu__n	FORMS: NCFP000 dees NCFP000 deesses NCFS000 dea NCFS000 deessa NCMP000 déus NCMS000 déu
   OTHER: déu	PAR: abric__n	FORMS: NCMP000 déus NCMS000 déu

APERTIUM: eclesiàstic	PAR: asiàti/c__n	FORMS: NCFP000 eclesiàstiques NCFS000 eclesiàstica NCMP000 eclesiàstics NCMS000 eclesiàstic
   OTHER: eclesiàstic	PAR: abric__n	FORMS: NCMP000 eclesiàstics NCMS000 eclesiàstic

APERTIUM: editorial	PAR: accessibilitat__n	FORMS: NCFP000 editorials NCFS000 editorial
   OTHER: editorial	PAR: acompanyant__n	FORMS: NCCP000 editorials NCCS000 editorial

APERTIUM: electrodomèstic	PAR: asiàti/c__n	FORMS: NCFP000 electrodomèstiques NCFS000 electrodomèstica NCMP000 electrodomèstics NCMS000 electrodomèstic
   OTHER: electrodomèstic	PAR: abric__n	FORMS: NCMP000 electrodomèstics NCMS000 electrodomèstic

APERTIUM: electroquímica	PAR: q__n	FORMS: NCFS000 electroquímica
   OTHER: electroquímica	PAR: acústi/ca__n	FORMS: NCFP000 electroquímiques NCFS000 electroquímica

APERTIUM: elevador	PAR: senyor__n	FORMS: NCFP000 elevadores NCFS000 elevadora NCMP000 elevadors NCMS000 elevador
   OTHER: elevador	PAR: abric__n	FORMS: NCMP000 elevadors NCMS000 elevador

APERTIUM: emperador	PAR: emperad/or__n	FORMS: NCFP000 emperadrius NCFS000 emperadriu NCMP000 emperadors NCMS000 emperador
   OTHER: emperador	PAR: abric__n	FORMS: NCMP000 emperadors NCMS000 emperador

APERTIUM: encens	PAR: campus__n	FORMS: NCMN000 encens
   OTHER: encens	PAR: as__n	FORMS: NCMP000 encensos NCMS000 encens

APERTIUM: equatoguineà	PAR: americ/à__n	FORMS: NCFP000 equatoguineanes NCFS000 equatoguineana NCMP000 equatoguineans NCMS000 equatoguineà
   OTHER: equatoguineà	PAR: bacall/à__n	FORMS: NCMP000 equatoguineans NCMS000 equatoguineà

APERTIUM: eritreu	PAR: ate/u__n	FORMS: NCFP000 eritrees NCFS000 eritrea NCMP000 eritreus NCMS000 eritreu
   OTHER: eritreu	PAR: abric__n	FORMS: NCMP000 eritreus NCMS000 eritreu

APERTIUM: error	PAR: abric__n	FORMS: NCMP000 errors NCMS000 error
   OTHER: error	PAR: acompanyant__n	FORMS: NCCP000 errors NCCS000 error

APERTIUM: ertzaina	PAR: carism/a__n	FORMS: NCMP000 ertzaines NCMS000 ertzaina
   OTHER: ertzaina	PAR: accionist/a__n	FORMS: NCCP000 ertzaines NCCS000 ertzaina

APERTIUM: escarlata	PAR: abell/a__n	FORMS: NCFP000 escarlates NCFS000 escarlata
   OTHER: escarlata	PAR: accionist/a__n	FORMS: NCCP000 escarlates NCCS000 escarlata

APERTIUM: escolàstic	PAR: asiàti/c__n	FORMS: NCFP000 escolàstiques NCFS000 escolàstica NCMP000 escolàstics NCMS000 escolàstic
   OTHER: escolàstic	PAR: abric__n	FORMS: NCMP000 escolàstics NCMS000 escolàstic

APERTIUM: escorpió	PAR: guardaespatlles__n	FORMS: NCCN000 escorpió
   OTHER: escorpió	PAR: aband/ó__n	FORMS: NCMP000 escorpions NCMS000 escorpió

APERTIUM: escuder	PAR: abric__n	FORMS: NCMP000 escuders NCMS000 escuder
   OTHER: escuder	PAR: senyor__n	FORMS: NCFP000 escuderes NCFS000 escudera NCMP000 escuders NCMS000 escuder

APERTIUM: esfinx	PAR: accessibilitat__n	FORMS: NCFP000 esfinxs NCFS000 esfinx
   OTHER: esfinx	PAR: acompanyant__n	FORMS: NCCP000 esfinxs NCCS000 esfinx

APERTIUM: esnob	PAR: abric__n	FORMS: NCMP000 esnobs NCMS000 esnob
   OTHER: esnob	PAR: acompanyant__n	FORMS: NCCP000 esnobs NCCS000 esnob

APERTIUM: espasa	PAR: abell/a__n	FORMS: NCFP000 espases NCFS000 espasa
   OTHER: espasa	PAR: accionist/a__n	FORMS: NCCP000 espases NCCS000 espasa

APERTIUM: esquaix	PAR: atletisme__n	FORMS: NCMS000 esquaix
   OTHER: esquaix	PAR: as__n	FORMS: NCMP000 esquaixos NCMS000 esquaix

APERTIUM: esquetx	PAR: abast__n	FORMS: NCMP000 esquetxos NCMP000 esquetxs NCMS000 esquetx
   OTHER: esquetx	PAR: as__n	FORMS: NCMP000 esquetxos NCMS000 esquetx

APERTIUM: estira-i-arronsa	PAR: campus__n	FORMS: NCMN000 estira-i-arronsa
   OTHER: estira-i-arronsa	PAR: carism/a__n	FORMS: NCMP000 estira-i-arronses NCMS000 estira-i-arronsa

APERTIUM: estrès	PAR: atletisme__n	FORMS: NCMS000 estrès
   OTHER: estrès	PAR: desinter/ès__n	FORMS: NCMP000 estressos NCMS000 estrès NCMS000 estrés

APERTIUM: euríbor	PAR: atletisme__n	FORMS: NCMS000 euríbor
   OTHER: euríbor	PAR: abric__n	FORMS: NCMP000 euríbors NCMS000 euríbor

APERTIUM: evangelista	PAR: accionist/a__n	FORMS: NCCP000 evangelistes NCCS000 evangelista
   OTHER: evangelista	PAR: carism/a__n	FORMS: NCMP000 evangelistes NCMS000 evangelista

APERTIUM: exconseller	PAR: senyor__n	FORMS: NCFP000 exconselleres NCFS000 exconsellera NCMP000 exconsellers NCMS000 exconseller
   OTHER: exconseller	PAR: abric__n	FORMS: NCMP000 exconsellers NCMS000 exconseller

APERTIUM: exdiputat	PAR: advoca/t__n	FORMS: NCFP000 exdiputades NCFS000 exdiputada NCMP000 exdiputats NCMS000 exdiputat
   OTHER: exdiputat	PAR: abric__n	FORMS: NCMP000 exdiputats NCMS000 exdiputat

APERTIUM: exdona	PAR: abell/a__n	FORMS: NCFP000 dones NCFS000 dona
   OTHER: exdona	PAR: abell/a__n	FORMS: NCFP000 exdones NCFS000 exdona

APERTIUM: exespia	PAR: accionist/a__n	FORMS: NCCP000 espies NCCS000 espia
   OTHER: exespia	PAR: accionist/a__n	FORMS: NCCP000 exespies NCCS000 exespia

APERTIUM: exministre	PAR: addict/e__n	FORMS: NCCP000 exministres NCFS000 exministra NCMS000 exministre
   OTHER: exministre	PAR: abric__n	FORMS: NCMP000 exministres NCMS000 exministre

APERTIUM: exponent	PAR: acompanyant__n	FORMS: NCCP000 exponents NCCS000 exponent
   OTHER: exponent	PAR: abric__n	FORMS: NCMP000 exponents NCMS000 exponent

APERTIUM: exvocal	PAR: accessibilitat__n	FORMS: NCFP000 exvocals NCFS000 exvocal
   OTHER: exvocal	PAR: acompanyant__n	FORMS: NCCP000 exvocals NCCS000 exvocal

APERTIUM: factor	PAR: abric__n	FORMS: NCMP000 factors NCMS000 factor
   OTHER: factor	PAR: senyor__n	FORMS: NCFP000 factores NCFS000 factora NCMP000 factors NCMS000 factor

APERTIUM: fagot	PAR: abric__n	FORMS: NCMP000 fagots NCMS000 fagot
   OTHER: fagot	PAR: acompanyant__n	FORMS: NCCP000 fagots NCCS000 fagot

APERTIUM: faisà	PAR: americ/à__n	FORMS: NCFP000 faisanes NCFS000 faisana NCMP000 faisans NCMS000 faisà
   OTHER: faisà	PAR: bacall/à__n	FORMS: NCMP000 faisans NCMS000 faisà

APERTIUM: fantasma	PAR: abric__n	FORMS: NCMP000 fantasmas NCMS000 fantasma
   OTHER: fantasma	PAR: accionist/a__n	FORMS: NCCP000 fantasmes NCCS000 fantasma

APERTIUM: faquir	PAR: acompanyant__n	FORMS: NCCP000 faquirs NCCS000 faquir
   OTHER: faquir	PAR: abric__n	FORMS: NCMP000 faquirs NCMS000 faquir

APERTIUM: faraó	PAR: aband/ó__n	FORMS: NCMP000 faraons NCMS000 faraó
   OTHER: faraó	PAR: amfitri/ó__n	FORMS: NCFP000 faraones NCFS000 faraona NCMP000 faraons NCMS000 faraó

APERTIUM: fava	PAR: abell/a__n	FORMS: NCFP000 faves NCFS000 fava
   OTHER: fava	PAR: accionist/a__n	FORMS: NCCP000 faves NCCS000 fava

APERTIUM: fel	PAR: abric__n	FORMS: NCMP000 fels NCMS000 fel
   OTHER: fel	PAR: acompanyant__n	FORMS: NCCP000 fels NCCS000 fel

APERTIUM: fenici	PAR: l/ici__n	FORMS: NCFP000 fenícies NCFS000 fenícia NCMP000 fenicis NCMS000 fenici
   OTHER: fenici	PAR: abric__n	FORMS: NCMP000 fenicis NCMS000 fenici

APERTIUM: fervor	PAR: abric__n	FORMS: NCMP000 fervors NCMS000 fervor
   OTHER: fervor	PAR: acompanyant__n	FORMS: NCCP000 fervors NCCS000 fervor

APERTIUM: fideïcomissari	PAR: adjudicat/ari__n	FORMS: NCFP000 fideïcomissàries NCFS000 fideïcomissària NCMP000 fideïcomissaris NCMS000 fideïcomissari
   OTHER: fideïcomissari	PAR: abric__n	FORMS: NCMP000 fideïcomissaris NCMS000 fideïcomissari

APERTIUM: fijià	PAR: americ/à__n	FORMS: NCFP000 fijianes NCFS000 fijiana NCMP000 fijians NCMS000 fijià
   OTHER: fijià	PAR: bacall/à__n	FORMS: NCMP000 fijians NCMS000 fijià

APERTIUM: fillastre	PAR: addict/e__n	FORMS: NCCP000 fillastres NCFS000 fillastra NCMS000 fillastre
   OTHER: fillastre	PAR: abric__n	FORMS: NCMP000 fillastres NCMS000 fillastre

APERTIUM: final	PAR: accessibilitat__n	FORMS: NCFP000 finals NCFS000 final
   OTHER: final	PAR: acompanyant__n	FORMS: NCCP000 finals NCCS000 final

APERTIUM: flauta	PAR: abell/a__n	FORMS: NCFP000 flautes NCFS000 flauta
   OTHER: flauta	PAR: accionist/a__n	FORMS: NCCP000 flautes NCCS000 flauta

APERTIUM: fractal	PAR: abric__n	FORMS: NCMP000 fractals NCMS000 fractal
   OTHER: fractal	PAR: accessibilitat__n	FORMS: NCFP000 fractals NCFS000 fractal

APERTIUM: fragor	PAR: abric__n	FORMS: NCMP000 fragors NCMS000 fragor
   OTHER: fragor	PAR: acompanyant__n	FORMS: NCCP000 fragors NCCS000 fragor

APERTIUM: franqueig	PAR: abric__n	FORMS: NCMP000 franqueigs NCMS000 franqueig
   OTHER: franqueig	PAR: assa/ig__n	FORMS: NCMP000 franqueigs NCMP000 franquejos NCMS000 franqueig
   OTHER: franqueig	PAR: ra/ig__n	FORMS: NCMP000 franqueigs NCMP000 franquejos NCMS000 franqueig

APERTIUM: fugitiu	PAR: administrati/u__n	FORMS: NCFP000 fugitives NCFS000 fugitiva NCMP000 fugitius NCMS000 fugitiu
   OTHER: fugitiu	PAR: abric__n	FORMS: NCMP000 fugitius NCMS000 fugitiu

APERTIUM: fulgor	PAR: abric__n	FORMS: NCMP000 fulgors NCMS000 fulgor
   OTHER: fulgor	PAR: acompanyant__n	FORMS: NCCP000 fulgors NCCS000 fulgor

APERTIUM: furor	PAR: abric__n	FORMS: NCMP000 furors NCMS000 furor
   OTHER: furor	PAR: acompanyant__n	FORMS: NCCP000 furors NCCS000 furor

APERTIUM: futbol	PAR: atletisme__n	FORMS: NCMS000 futbol
   OTHER: futbol	PAR: abric__n	FORMS: NCMP000 futbols NCMS000 futbol

APERTIUM: fúting	PAR: atletisme__n	FORMS: NCMS000 fúting
   OTHER: fúting	PAR: abric__n	FORMS: NCMP000 fútings NCMS000 fúting

APERTIUM: gadità	PAR: americ/à__n	FORMS: NCFP000 gaditanes NCFS000 gaditana NCMP000 gaditans NCMS000 gadità
   OTHER: gadità	PAR: bacall/à__n	FORMS: NCMP000 gaditans NCMS000 gadità

APERTIUM: gaig	PAR: abric__n	FORMS: NCMP000 gaigs NCMS000 gaig
   OTHER: gaig	PAR: assa/ig__n	FORMS: NCMP000 gaigs NCMP000 gajos NCMS000 gaig
   OTHER: gaig	PAR: ra/ig__n	FORMS: NCMP000 gaigs NCMP000 gajos NCMS000 gaig

APERTIUM: galliner	PAR: abric__n	FORMS: NCMP000 galliners NCMS000 galliner
   OTHER: galliner	PAR: senyor__n	FORMS: NCFP000 gallineres NCFS000 gallinera NCMP000 galliners NCMS000 galliner

APERTIUM: gambià	PAR: americ/à__n	FORMS: NCFP000 gambianes NCFS000 gambiana NCMP000 gambians NCMS000 gambià
   OTHER: gambià	PAR: bacall/à__n	FORMS: NCMP000 gambians NCMS000 gambià

APERTIUM: generalitat	PAR: accessibilitat__n	FORMS: NCFP000 generalitats NCFS000 generalitat
   OTHER: generalitat	PAR: BBC__n	FORMS: NCFS000 generalitat
   OTHER: generalitat	PAR: pols__n	FORMS: NCFS000 generalitat
   OTHER: generalitat	PAR: q__n	FORMS: NCFS000 generalitat

APERTIUM: gentilhome	PAR: abric__n	FORMS: NCMP000 gentilhomes NCMS000 gentilhome
   OTHER: gentilhome	PAR: h/ome__n	FORMS: NCMP000 gentilhomes NCMP000 gentilhòmens NCMS000 gentilhome

APERTIUM: georgià	PAR: americ/à__n	FORMS: NCFP000 georgianes NCFS000 georgiana NCMP000 georgians NCMS000 georgià
   OTHER: georgià	PAR: bacall/à__n	FORMS: NCMP000 georgians NCMS000 georgià

APERTIUM: giga	PAR: meg/a__n	FORMS: NCMP000 gigues NCMS000 giga
   OTHER: giga	PAR: alg/a__n	FORMS: NCFP000 gigues NCFS000 giga

APERTIUM: gihad	PAR: abric__n	FORMS: NCMP000 gihads NCMS000 gihad
   OTHER: gihad	PAR: acompanyant__n	FORMS: NCCP000 gihads NCCS000 gihad

APERTIUM: ginebrí	PAR: alacant/í__n	FORMS: NCFP000 ginebrines NCFS000 ginebrina NCMP000 ginebrins NCMS000 ginebrí
   OTHER: ginebrí	PAR: boc/í__n	FORMS: NCMP000 ginebrins NCMS000 ginebrí

APERTIUM: gironí	PAR: alacant/í__n	FORMS: NCFP000 gironines NCFS000 gironina NCMP000 gironins NCMS000 gironí
   OTHER: gironí	PAR: boc/í__n	FORMS: NCMP000 gironins NCMS000 gironí

APERTIUM: glòria	PAR: abell/a__n	FORMS: NCFP000 glòries NCFS000 glòria
   OTHER: glòria	PAR: accionist/a__n	FORMS: NCCP000 glòries NCCS000 glòria

APERTIUM: golut	PAR: advoca/t__n	FORMS: NCFP000 goludes NCFS000 goluda NCMP000 goluts NCMS000 golut
   OTHER: golut	PAR: abric__n	FORMS: NCMP000 goluts NCMS000 golut

APERTIUM: goril·la	PAR: accionist/a__n	FORMS: NCCP000 goril·les NCCS000 goril·la
   OTHER: goril·la	PAR: carism/a__n	FORMS: NCMP000 goril·les NCMS000 goril·la

APERTIUM: gospel	PAR: atletisme__n	FORMS: NCMS000 gospel
   OTHER: gospel	PAR: abric__n	FORMS: NCMP000 gospels NCMS000 gospel

APERTIUM: graduat	PAR: advoca/t__n	FORMS: NCFP000 graduades NCFS000 graduada NCMP000 graduats NCMS000 graduat
   OTHER: graduat	PAR: abric__n	FORMS: NCMP000 graduats NCMS000 graduat

APERTIUM: granader	PAR: senyor__n	FORMS: NCFP000 granaderes NCFS000 granadera NCMP000 granaders NCMS000 granader
   OTHER: granader	PAR: abric__n	FORMS: NCMP000 granaders NCMS000 granader

APERTIUM: grenadí	PAR: alacant/í__n	FORMS: NCFP000 grenadines NCFS000 grenadina NCMP000 grenadins NCMS000 grenadí
   OTHER: grenadí	PAR: boc/í__n	FORMS: NCMP000 grenadins NCMS000 grenadí

APERTIUM: grumet	PAR: abric__n	FORMS: NCMP000 grumets NCMS000 grumet
   OTHER: grumet	PAR: acompanyant__n	FORMS: NCCP000 grumets NCCS000 grumet

APERTIUM: gràfic	PAR: asiàti/c__n	FORMS: NCFP000 gràfiques NCFS000 gràfica NCMP000 gràfics NCMS000 gràfic
   OTHER: gràfic	PAR: abric__n	FORMS: NCMP000 gràfics NCMS000 gràfic

APERTIUM: guarda-roba	PAR: accionist/a__n	FORMS: NCCP000 guarda-robes NCCS000 guarda-roba
